id,zip,stratum2,region,stratum2014,region2014,r_stratum2014,psu,ssu,wsel0,wsel,wr_19_4,wr_19_5,wave,qtype,year,year_m,sd,sh,sm,gender,birth_year,birth_place,birth_place_code,before15_place,before15_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,political_party,social_class,pre_ele_101,pre_ele_97,month_income,mothe_house_income
508116,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,1.1462142,1.1140178,"0605","卷一",2014,103,15 Aug 14,19,33,"男性",50,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","國(初)中","已婚且與配偶同住","拒答","無法選擇","拒答","06","拒答有沒有去投票","拒答有沒有領公投票","拒答","拒答"
508117,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,1.2451437,1.2617249,"0605","卷一",2014,103,15 Aug 14,17,54,"女性",67,"其他","廣東省","其他","廣東省","一貫道","國(初)中","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,以後走向統一","都沒有___都支持","03","有,投給馬英九","沒有","3-4萬元以下","7-8萬元以下"
508119,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,1.0456208,1.0384155,"0605","卷一",2014,103,19 Aug 14,16,41,"男性",66,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","高職","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","不知道","都沒有___都支持","01最底層","沒有去投票","忘記有沒有領公投票","拒答","拒答"
508120,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,.86847149,.89369497,"0605","卷一",2014,103,02 Sep 14,18,22,"女性",83,"彰化縣","彰化縣線西鄉","彰化縣","彰化縣線西鄉","民間信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","泛綠","06","當時未滿20歲(跳答h10)","當時未滿20歲","1-2萬元以下","17-18萬元以下"
508122,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,.94478943,.94161223,"0605","卷一",2014,103,23 Aug 14,11,26,"男性",71,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","有,投給蔡英文","有","10-11萬元以下","20-30萬元以下"
508123,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,.93917149,.93222485,"0605","卷一",2014,103,23 Aug 14,18,16,"男性",77,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","佛教,未皈依","高職","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","03","有,投廢票","沒有","2-3萬元以下","6-7萬元以下"
508124,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,1,1.2378922,1.1958268,1.3734715,1.3851258,"0605","卷一",2014,103,16 Aug 14,15,44,"女性",56,"彰化縣","彰化縣線西鄉","彰化縣","彰化縣線西鄉","民間信仰","國(初)中","已婚且與配偶同住","台灣人","不知道","都沒有___都支持","03","忘記有沒有去投票","忘記有沒有領公投票","1-2萬元以下","8-9萬元以下"
508201,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.72459408,.83608687,"0605","卷一",2014,103,09 Aug 14,17,24,"女性",50,"彰化縣","彰化縣彰化市","彰化縣","彰化縣彰化市","民間信仰","小學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","都沒有___都支持","05","有,投給蔡英文","有","2-3萬元以下","不知道"
508202,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.96690736,.99549664,"0605","卷一",2014,103,09 Aug 14,16,32,"女性",71,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","05","沒有去投票","有","2-3萬元以下","4-5萬元以下"
508203,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.96690736,.99549664,"0605","卷一",2014,103,20 Aug 14,18,56,"女性",71,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","五專","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","06","有,投給蔡英文","有","4-5萬元以下","16-17萬元以下"
508205,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,1.0700992,1.0978395,"0605","卷一",2014,103,11 Aug 14,19,25,"女性",66,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","道教","高職","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","沒有去投票","有","4-5萬元以下","不知道"
508207,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.98507738,.96931809,"0605","卷一",2014,103,21 Aug 14,18,31,"男性",51,"彰化縣","彰化縣埔鹽鄉","彰化縣","彰化縣埔鹽鄉","佛教,有皈依","高職","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給蔡英文","有","1-2萬元以下","4-5萬元以下"
508208,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.89527767,1.2018144,"0605","卷一",2014,103,22 Aug 14,19,0,"女性",22,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","佛教,未皈依","小學","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,看情形再決定獨立或統一","國民黨(跳答h7)","06","有,投給馬英九","忘記有沒有領公投票","1萬元以下","1-2萬元以下"
508209,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,1.0665594,1.0928595,"0605","卷一",2014,103,09 Aug 14,19,28,"女性",56,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向統一","都沒有___都支持","05","有,投給馬英九","有","2-3萬元以下","不知道"
508210,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.86847149,.89369497,"0605","卷一",2014,103,06 Aug 14,21,13,"女性",75,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","有,投給馬英九","有","2-3萬元以下","8-9萬元以下"
508211,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.93889856,.96187532,"0605","卷一",2014,103,13 Sep 14,10,20,"女性",39,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","道教","高職","單身且從沒結過婚(跳答b8)","台灣人","無法選擇","都沒有___都支持","03","有,投給馬英九","忘記有沒有領公投票","2-3萬元以下","2-3萬元以下"
508212,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,1.0674911,1.0456272,"0605","卷一",2014,103,26 Aug 14,17,45,"男性",33,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","佛教,未皈依","國(初)中","已婚且與配偶同住","台灣人","拒答","都沒有___都支持","無法選擇","拒答有沒有去投票","拒答有沒有領公投票","拒答","拒答"
508213,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.65939162,.74228117,"0605","卷一",2014,103,17 Oct 14,15,30,"男性",37,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","自修/識字/私塾(跳答b3)","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","國民黨(跳答h7)","07","有,投給馬英九","沒有","30萬元以上","不知道"
508215,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.89527767,.39903472,"0605","卷一",2014,103,07 Aug 14,19,5,"女性",23,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","無/不識字(跳答b3)","已婚且與配偶同住","台灣人","不瞭解題意","都沒有___都支持","無法選擇","有,但拒答或忘記投給誰","忘記有沒有領公投票","1萬元以下","不知道"
508216,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.89527767,1.2018144,"0605","卷一",2014,103,21 Aug 14,16,54,"女性",31,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","小學","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","忘記有沒有領公投票","1萬元以下","2-3萬元以下"
508217,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,1.0456208,1.0384155,"0605","卷一",2014,103,13 Aug 14,20,15,"男性",69,"彰化縣","彰化縣彰化市","彰化縣","彰化縣彰化市","佛教,有皈依","高職","已婚且與配偶同住","台灣人","永遠維持現狀","國民黨(跳答h7)","05","有,投給馬英九","有","4-5萬元以下","10-11萬元以下"
508218,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.93917149,.93222485,"0605","卷一",2014,103,20 Aug 14,20,19,"男性",74,"臺中市","台中市豐原區","彰化縣","彰化縣和美鎮","道教","高中職業科","離婚(跳答b8)","台灣人","維持現狀,以後走向獨立","都沒有___都支持","07","沒有去投票","沒有去投票","4-5萬元以下","9-10萬元以下"
508223,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.70801904,.79083102,"0605","卷一",2014,103,09 Aug 14,14,7,"男性",47,"彰化縣","彰化縣和美鎮","彰化縣","彰化縣和美鎮","民間信仰","小學","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","01最底層","有,投給馬英九","沒有","2-3萬元以下","3-4萬元以下"
508224,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,1.0927991,1.0713873,"0605","卷一",2014,103,08 Sep 14,21,6,"男性",77,"高雄市","高雄市湖內區","高雄市","高雄市湖內區","佛教,未皈依","國(初)中","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","沒有去投票","當時未滿20歲","3-4萬元以下","8-9萬元以下"
508225,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.96690736,.99549664,"0605","卷一",2014,103,07 Aug 14,17,38,"女性",70,"彰化縣","彰化縣彰化市","彰化縣","彰化縣彰化市","民間信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","06","有,投給馬英九","有","3-4萬元以下","16-17萬元以下"
508226,"彰化縣和美鎮","新興市鎮","中彰投",5,"中彰投",33,3,2,1.2378922,1.1958268,.91742133,.90981076,"0605","卷一",2014,103,05 Aug 14,20,24,"男性",41,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","高中普通科","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","國民黨(跳答h7)","06","有,投給馬英九","沒有","2-3萬元以下","2-3萬元以下"
509102,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,1.1592742,1.1893262,"0605","卷一",2014,103,05 Aug 14,18,4,"女性",70,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","高職","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","02","有,投給蔡英文","有","2-3萬元以下","不知道"
509103,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,.78497692,.30073695,"0605","卷一",2014,103,17 Oct 14,17,3,"女性",45,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","無/不識字(跳答b3)","已婚且與配偶同住","台灣人","無法選擇","都沒有___都支持","無法選擇","忘記有沒有去投票","忘記有沒有領公投票","1萬元以下","不知道"
509105,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,1.1327558,1.1249501,"0605","卷一",2014,103,09 Aug 14,17,28,"男性",69,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","高職","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","06","有,投給馬英九","忘記有沒有領公投票","1萬元以下","10-11萬元以下"
509106,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,.73106396,.85015529,"0605","卷一",2014,103,26 Aug 14,13,50,"女性",33,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","小學","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","無法選擇","有,但拒答或忘記投給誰","忘記有沒有領公投票","不知道","不知道"
509110,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,1.1290087,1.1198471,"0605","卷一",2014,103,13 Aug 14,18,36,"男性",62,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","二專","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,以後走向統一","泛綠","04","沒有去投票","有","3-4萬元以下","4-5萬元以下"
509111,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,1.2495006,1.2349739,"0605","卷一",2014,103,27 Aug 14,18,30,"男性",55,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","高中職業科","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,以後走向統一","無黨籍(跳答h7)","03","有,但拒答或忘記投給誰","有","2-3萬元以下","不知道"
509114,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,.73106396,.85015529,"0605","卷一",2014,103,17 Oct 14,18,57,"女性",36,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","小學","已婚且與配偶同住","台灣人","不知道","民進黨(跳答h7)","無法選擇","有,投給蔡英文","沒有","1-2萬元以下","不知道"
509119,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,.71434093,.80413794,"0605","卷一",2014,103,26 Aug 14,14,36,"男性",36,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","小學","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,以後走向統一","國民黨(跳答h7)","05","有,投給馬英九","沒有","3-4萬元以下","不知道"
509121,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,.91932237,.9157643,"0605","卷一",2014,103,19 Oct 14,17,10,"男性",79,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","民間信仰","碩士","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","04","有,投廢票","當時未滿20歲","1-2萬元以下","3-4萬元以下"
509123,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,1,1.3410498,1.2954791,.94084411,.96816955,"0605","卷一",2014,103,27 Aug 14,18,49,"女性",83,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","佛教,未皈依","大學","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","05","當時未滿20歲(跳答h10)","當時未滿20歲","1萬元以下","不知道"
509204,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,2,1.3410498,1.2954791,1.0235219,1.0200799,"0605","卷一",2014,103,16 Aug 14,18,3,"男性",63,"彰化縣","彰化縣伸港鄉","彰化縣","彰化縣伸港鄉","沒有宗教信仰","二專","已婚且與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","07","有,投給馬英九","有","4-5萬元以下","4-5萬元以下"
509205,"彰化縣伸港鄉","傳統產業市鎮","中彰投",5,"中彰投",33,4,2,1.3410498,1.2954791,1.2495006,1.2349739,"0605","卷一",2014,103,21 Aug 14,19,31,"男性",57,"臺東縣","台東縣太麻里鄉","臺東縣","台東縣太麻里鄉","沒有宗教信仰","高職","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","沒有去投票","沒有","4-5萬元以下","不知道"
