id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sd,shour,smin,gender,birth_year,religion,before15_place_code,before15_place,marriage,edu,pre_ele_97,pre_ele_101,political_party,taiwanese_or_chinese,taiwan_indep,month_income,month_spouse_income,mothe_house_income
5080131,"彰化縣和美鎮","新興市鎮",2,2,1.1093393,1.2181178,"0603","卷二",2012,101,16sep2012,"13","13","男",67,"道教","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","高職(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","都是","永遠維持現狀","3-4萬元以下","跳答,不適用","不知道"
5080132,"彰化縣和美鎮","新興市鎮",2,2,1.1093393,.44142076,"0603","卷二",2012,101,17jul2012,"15","13","女",24,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","配偶去世(跳答a12)","無/不識字(跳答b7)","不知道/忘記了","不知道/忘記了(跳答f8)","都差不多","台灣人","儘快宣布獨立","沒有工作","跳答,不適用","沒有收入"
5080133,"彰化縣和美鎮","新興市鎮",2,2,1.1093393,1.171274,"0603","卷二",2012,101,08aug2012,"20","48","女",75,"沒有宗教信仰","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","五專(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","跳答,不適用","不知道"
5080134,"彰化縣和美鎮","新興市鎮",2,2,1.1093393,.99109098,"0603","卷二",2012,101,15sep2012,"15","22","男",51,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","分居(跳答a12)","小學(續答b2)","拒答","拒答(跳答f8)","民進黨","台灣人","儘快宣布獨立","4-5萬元以下","跳答,不適用","4-5萬元以下"
5080301,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.1725646,"0603","卷二",2012,101,19jul2012,"16","07","女",52,"民間信仰","彰化縣彰化市","彰化縣(跳答a7h)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","沒有工作","4-5萬元以下","5-6萬元以下"
5080302,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.3443444,"0603","卷二",2012,101,12sep2012,"14","39","男",73,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","沒有工作","2-3萬元以下"
5080306,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.1725646,"0603","卷二",2012,101,06aug2012,"17","56","女",52,"佛教","彰化縣和美鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向獨立","沒有工作","沒有工作","7-8萬元以下"
5080307,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,.99215207,"0603","卷二",2012,101,12sep2012,"13","53","男",15,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","配偶去世(跳答a12)","小學(續答b2)","不知道/忘記了","不知道/忘記了(跳答f8)","不知道","台灣人","不知道","沒有工作","跳答,不適用","不知道"
5080308,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.3659889,"0603","卷二",2012,101,12sep2012,"13","01","女",58,"民間信仰","彰化縣伸港鄉","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","拒答","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","3-4萬元以下","3-4萬元以下"
5080309,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.171274,"0603","卷二",2012,101,15sep2012,"13","00","女",77,"道教","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","2-3萬元以下","跳答,不適用","不知道"
5080312,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.1019165,"0603","卷二",2012,101,15sep2012,"13","30","女",38,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","配偶去世(跳答a12)","小學(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","不知道","沒有工作","跳答,不適用","不知道"
5080313,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.2299196,"0603","卷二",2012,101,07aug2012,"10","44","男",55,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高中普通科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","5-6萬元以下","3-4萬元以下","8-9萬元以下"
5080314,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.2299196,"0603","卷二",2012,101,20jul2012,"18","48","男",54,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","5-6萬元以下","有工作,但沒有收入","5-6萬元以下"
5080315,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.1173674,"0603","卷二",2012,101,16sep2012,"09","47","男",62,"道教","彰化縣和美鎮","彰化縣(跳答a7h)","離婚(跳答a12)","國(初)中(續答b2)","沒有去投票","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","跳答,不適用","3-4萬元以下"
5080318,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,.99109098,"0603","卷二",2012,101,13sep2012,"12","22","男",43,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","拒答(跳答a15)","小學(續答b2)","拒答","拒答(跳答f8)","都差不多","不知道","永遠維持現狀","沒有工作","跳答,不適用","不知道"
5080321,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.3528813,"0603","卷二",2012,101,06aug2012,"19","12","女",64,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","馬英九","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","沒有工作","3-4萬元以下","3-4萬元以下"
5080322,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,.39744984,"0603","卷二",2012,101,20jul2012,"16","38","男",22,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","配偶去世(跳答a12)","無/不識字(跳答b7)","馬英九","馬英九(跳答f8)","都差不多","都是","不知道","沒有工作","跳答,不適用","不知道"
5080323,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.4930727,"0603","卷二",2012,101,25jul2012,"17","28","女",79,"沒有宗教信仰","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","高職(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","不知道","1萬元以下","跳答,不適用","不知道"
5080325,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,.96483767,"0603","卷二",2012,101,25jul2012,"18","14","男",52,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","空中行專/商專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向統一","2-3萬元以下","2-3萬元以下","6-7萬元以下"
5080327,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.0612977,"0603","卷二",2012,101,06aug2012,"16","31","女",71,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","2-3萬元以下","跳答,不適用","11-12萬元以下"
5080334,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.171274,"0603","卷二",2012,101,06aug2012,"20","06","女",74,"基督教","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","五專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","沒有工作","跳答,不適用","拒答"
5080335,"彰化縣和美鎮","新興市鎮",2,1,1.1093393,1.3443444,"0603","卷二",2012,101,06aug2012,"21","13","男",75,"民間信仰","彰化縣和美鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","高職(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","維持現狀,以後走向獨立","3-4萬元以下","跳答,不適用","不知道"
5100104,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.91382428,"0603","卷二",2012,101,08sep2012,"17","30","男",27,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","沒有工作","沒有工作","不知道"
5100108,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.0149231,"0603","卷二",2012,101,11sep2012,"18","56","女",32,"民間信仰","彰化縣埔心鄉","彰化縣(跳答a7h)","配偶去世(跳答a12)","自修/識字/私塾(跳答b7)","馬英九","馬英九(跳答f8)","國民黨","台灣人","不知道","沒有工作","跳答,不適用","4-5萬元以下"
5100109,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.2581476,"0603","卷二",2012,101,11sep2012,"14","13","女",61,"道教","彰化縣員林鎮","彰化縣(跳答a7h)","離婚(跳答a12)","高職(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","儘快宣布獨立","1-2萬元以下","跳答,不適用","1-2萬元以下"
5100110,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.40657176,"0603","卷二",2012,101,11sep2012,"16","27","女",36,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","無/不識字(跳答b7)","不知道/忘記了","不知道/忘記了(跳答f8)","拒答","台灣人","永遠維持現狀","沒有工作","沒有工作","1萬元以下"
5100112,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.88013896,"0603","卷二",2012,101,31aug2012,"10","44","男",66,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","大學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","8-9萬元以下","跳答,不適用","不知道"
5100114,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.97547261,"0603","卷二",2012,101,17jul2012,"18","20","男",51,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","國(初)中(續答b2)","馬英九","馬英九(跳答f8)","國民黨","中國人","永遠維持現狀","2-3萬元以下","沒有工作","2-3萬元以下"
5100115,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.88013896,"0603","卷二",2012,101,19jul2012,"19","34","男",70,"沒有宗教信仰","彰化縣員林鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","二專(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","4-5萬元以下","跳答,不適用","不知道"
5100117,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.0634286,"0603","卷二",2012,101,11sep2012,"20","03","男",51,"道教","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","不知道/忘記了","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","沒有工作","3-4萬元以下"
5100122,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.91382428,"0603","卷二",2012,101,20jul2012,"17","05","男",37,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","沒有工作","沒有工作","沒有收入"
5100123,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.88866627,"0603","卷二",2012,101,15sep2012,"13","57","男",56,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","同居(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向統一","4-5萬元以下","2-3萬元以下","7-8萬元以下"
5100124,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.97134276,"0603","卷二",2012,101,22sep2012,"10","03","男",75,"道教","彰化縣員林鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","4-5萬元以下","跳答,不適用","4-5萬元以下"
5100125,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.88013896,"0603","卷二",2012,101,18sep2012,"18","41","男",68,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","五專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","儘快與大陸統一","2-3萬元以下","2-3萬元以下","6-7萬元以下"
5100126,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.88866627,"0603","卷二",2012,101,19aug2012,"18","09","男",58,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","五專(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","永遠維持現狀","拒答","拒答","拒答"
5100127,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.0833917,"0603","卷二",2012,101,17jul2012,"16","37","女",46,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","國(初)中(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","沒有工作","2-3萬元以下","50-100萬元以下"
5100128,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.2581476,"0603","卷二",2012,101,19jul2012,"17","11","女",54,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","4-5萬元以下","4-5萬元以下"
5100129,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.97751104,"0603","卷二",2012,101,08sep2012,"14","11","女",64,"基督教","彰化縣員林鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有去投票","蔡英文(續答f7)","民進黨","都是","不知道","3-4萬元以下","跳答,不適用","不知道"
5100134,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.1219506,"0603","卷二",2012,101,12sep2012,"17","50","男",67,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","拒答","拒答(跳答f8)","都差不多","台灣人","永遠維持現狀","4-5萬元以下","2-3萬元以下","5-6萬元以下"
5100136,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,.96308217,"0603","卷二",2012,101,22jul2012,"16","59","男",69,"佛教","彰化縣員林鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","自修/識字/私塾(跳答b7)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","跳答,不適用","8-9萬元以下"
5100137,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.0634286,"0603","卷二",2012,101,22sep2012,"06","34","男",43,"民間信仰","花蓮縣光復鄉","花蓮縣(跳答a7p)","已婚有偶(續答a11)","高職(續答b2)","謝長廷","蔡英文(續答f7)","台聯黨","台灣人","儘快宣布獨立","3-4萬元以下","沒有工作","不知道"
5100138,"彰化縣員林鎮","新興市鎮",3,2,1.0217598,1.0149231,"0603","卷二",2012,101,18aug2012,"17","37","女",33,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","配偶去世(跳答a12)","小學(續答b2)","不知道/忘記了","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","跳答,不適用","拒答"
5100303,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,.88013896,"0603","卷二",2012,101,08sep2012,"12","12","男",68,"沒有宗教信仰","彰化縣二水鄉","彰化縣(跳答a7h)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","沒有去投票(跳答f8)","國民黨","都是","永遠維持現狀","4-5萬元以下","2-3萬元以下","6-7萬元以下"
5100305,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,1.0149231,"0603","卷二",2012,101,05sep2012,"10","35","女",30,"佛教","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","小學(續答b2)","不知道/忘記了","投廢票(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","沒有工作","不知道"
5100309,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,1.0138376,"0603","卷二",2012,101,18sep2012,"15","36","女",44,"佛教","高雄市鹽埕區","高雄市(跳答a7m)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","沒有工作","2-3萬元以下","2-3萬元以下"
5100310,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,1.2581476,"0603","卷二",2012,101,18sep2012,"14","26","女",58,"道教","台東縣台東市","台東縣(跳答a7q)","已婚有偶(續答a11)","高職(續答b2)","沒有去投票","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","有工作,但沒有收入","1-2萬元以下","2-3萬元以下"
5100311,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,.92652321,"0603","卷二",2012,101,09sep2012,"11","54","女",43,"沒有宗教信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","五專(續答b2)","沒有去投票","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向統一","3-4萬元以下","4-5萬元以下","9-10萬元以下"
5100312,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,1.0634286,"0603","卷二",2012,101,06sep2012,"12","08","男",42,"民間信仰","彰化縣員林鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","高職(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","都是","維持現狀,以後走向統一","3-4萬元以下","有工作,但沒有收入","6-7萬元以下"
5100313,"彰化縣員林鎮","新興市鎮",3,1,1.0217598,.97134276,"0603","卷二",2012,101,09sep2012,"10","48","男",78,"佛教","彰化縣員林鎮","彰化縣(跳答a7h)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","跳答,不適用","不知道"
