id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sdate,stime,gender,birth_year,birth_place,birth_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,pre_ele_97,pre_ele_101,legi_ele_101,political_party,month_income,mothe_house_income
5280705,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,1.009144862,"0604","卷二",2013,102,21 Oct 13,"0915","女性",66,"其他","越南","","國(初)中","已婚且與配偶同住","台灣人","儘快宣布獨立","有,謝長廷","有,蔡英文","民進黨","跳答","1-2萬元以下","5-6萬元以下"
5280707,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.2992810013,"0604","卷二",2013,102,01 Nov 13,"1901","女性",39,"彰化縣","彰化縣芳苑鄉","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,蔡英文","民進黨","跳答","1-2萬元以下","1-2萬元以下"
5280708,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.4071654611,"0604","卷二",2013,102,05 Oct 13,"1807","女性",30,"彰化縣","彰化縣芳苑鄉","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","1萬元以下","3-4萬元以下"
5280710,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.725978657,"0604","卷二",2013,102,21 Oct 13,"1126","男性",44,"彰化縣","彰化縣芳苑鄉","","小學","配偶去世","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","不知道/忘記了","有偏向政黨,不願意回答","1萬元以下","1萬元以下"
5280711,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.8281933588,"0604","卷二",2013,102,20 Oct 13,"1014","男性",78,"彰化縣","彰化縣芳苑鄉","","大學","同居","台灣人","維持現狀,以後走向統一","當時未滿20歲","有,蔡英文","投廢票","跳答","3-4萬元以下","9-10萬元以下"
5280712,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.8468115303,"0604","卷二",2013,102,05 Oct 13,"2039","女性",35,"雲林縣","雲林縣二崙鄉","","小學","已婚且與配偶同住","台灣人","儘快宣布獨立","有,馬英九","有,馬英九","國民黨","跳答","1-2萬元以下","2-3萬元以下"
5280714,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,1.073524908,"0604","卷二",2013,102,01 Oct 13,"1319","男性",30,"彰化縣","彰化縣芳苑鄉","","自修/識字/私塾(跳答23)","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","跳答","1萬元以下","1-2萬元以下"
5280717,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.7890787412,"0604","卷二",2013,102,01 Nov 13,"2049","男性",33,"彰化縣","彰化縣芳苑鄉","","小學","已婚且與配偶同住","台灣人","儘快宣布獨立","有,馬英九","有,蔡英文","國民黨","都沒有/都支持","3-4萬元以下","3-4萬元以下"
5280718,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.4071654611,"0604","卷二",2013,102,01 Oct 13,"1511","女性",30,"彰化縣","彰化縣大城鄉","","無/不識字(跳答23)","配偶去世","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","不知道/忘記了","都沒有/都支持","1萬元以下","1萬元以下"
5280719,"彰化縣芳苑鄉","高齡化鄉鎮+偏遠鄉鎮",3,2,1.124095593,.779094741,"0604","卷二",2013,102,31 Oct 13,"1846","女性",46,"花蓮縣","花蓮縣玉里鎮","","小學","同居","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","2-3萬元以下","3-4萬元以下"
5300501,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,1.002745924,"0604","卷二",2013,102,25 Sep 13,"1007","女性",36,"彰化縣","彰化縣二水鄉","","國(初)中","配偶去世","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","跳答","1萬元以下","1萬元以下"
5300502,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.9832864821,"0604","卷二",2013,102,12 Oct 13,"1718","女性",63,"彰化縣","彰化縣二水鄉","","高職","離婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,馬英九","沒有去投票(跳答95)","跳答","都沒有/都支持","3-4萬元以下","3-4萬元以下"
5300503,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.9532490177,"0604","卷二",2013,102,03 Nov 13,"0952","女性",60,"彰化縣","彰化縣二水鄉","","二專","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","不知道"
5300504,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.9343820472,"0604","卷二",2013,102,30 Sep 13,"1927","男性",38,"彰化縣","彰化縣二水鄉","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","忘記有沒有去投票","忘記有沒有去投票","不知道/忘記了","都沒有/都支持","1萬元以下","1萬元以下"
5300506,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.9823133709,"0604","卷二",2013,102,01 Nov 13,"1739","男性",60,"彰化縣","彰化縣二水鄉","","高職","離婚(跳答30)","台灣人","維持現狀,以後走向獨立","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","5-6萬元以下","5-6萬元以下"
5300507,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.828521037,"0604","卷二",2013,102,25 Sep 13,"1813","男性",68,"彰化縣","彰化縣二水鄉","","大學","單身且從沒結過婚(跳答30)","兩者都是","儘快宣布獨立","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","都沒有/都支持","拒答","拒答"
5300508,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.9225595636,"0604","卷二",2013,102,20 Oct 13,"1851","女性",47,"彰化縣","彰化縣社頭鄉","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","忘記有沒有去投票","忘記有沒有去投票","不知道/忘記了","都沒有/都支持","3-4萬元以下","不知道"
5300510,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,1.238633505,"0604","卷二",2013,102,17 Oct 13,"0957","男性",26,"彰化縣","彰化縣二水鄉","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","拒答","拒答","拒答","拒答"
5300511,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.9823133709,"0604","卷二",2013,102,01 Nov 13,"1644","男性",56,"彰化縣","彰化縣二水鄉","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","都沒有/都支持","拒答","拒答"
5300512,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.8887879611,"0604","卷二",2013,102,12 Oct 13,"1634","女性",83,"彰化縣","彰化縣二水鄉","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","都沒有/都支持","1萬元以下","不知道"
5300514,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.8596625259,"0604","卷二",2013,102,05 Oct 13,"1022","男性",46,"彰化縣","彰化縣二水鄉","","國(初)中","已婚且與配偶同住","台灣人","儘快宣布獨立","有,謝長廷","有,蔡英文","民進黨","跳答","5-6萬元以下","不知道"
5300515,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.8891396139,"0604","卷二",2013,102,28 Sep 13,"1842","女性",66,"台南市","台南市柳營區","","大學","已婚且與配偶同住","兩者都是","維持現狀,以後走向統一","有,馬英九","有,馬英九","投廢票","跳答","4-5萬元以下","9-10萬元以下"
5300516,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.8281933588,"0604","卷二",2013,102,30 Sep 13,"1609","男性",79,"彰化縣","彰化縣彰化市","","大學","單身且從沒結過婚(跳答30)","台灣人","儘快宣布獨立","當時未滿20歲","有,馬英九","國民黨","都沒有/都支持","1萬元以下","不知道"
5300517,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.779094741,"0604","卷二",2013,102,02 Nov 13,"1002","女性",48,"南投縣","南投縣埔里鎮","","小學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,馬英九","國民黨","跳答","2-3萬元以下","3-4萬元以下"
5300518,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,1,1.124095593,.8887879611,"0604","卷二",2013,102,29 Sep 13,"1052","女性",79,"彰化縣","彰化縣二水鄉","","碩士","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","有,蔡英文","不知道/忘記了","都沒有/都支持","1萬元以下","不知道"
5300702,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.8468115303,"0604","卷二",2013,102,01 Nov 13,"1005","女性",34,"彰化縣","彰化縣二水鄉","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","都沒有/都支持","1-2萬元以下","不知道"
5300704,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,1.008745747,"0604","卷二",2013,102,03 Nov 13,"1716","女性",78,"彰化縣","彰化縣二水鄉","","國(初)中","已婚且與配偶同住","台灣人","儘快宣布獨立","當時未滿20歲","有,蔡英文","民進黨","跳答","2-3萬元以下","不知道"
5300706,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.9832864821,"0604","卷二",2013,102,23 Oct 13,"0947","女性",68,"雲林縣","雲林縣古坑鄉","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","都沒有/都支持","2-3萬元以下","不知道"
5300708,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.725978657,"0604","卷二",2013,102,19 Oct 13,"1853","男性",45,"彰化縣","彰化縣二水鄉","","小學","已婚且與配偶同住","台灣人","儘快宣布獨立","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","拒答","都沒有/都支持","不知道","不知道"
5300709,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,1.073524908,"0604","卷二",2013,102,25 Oct 13,"0956","男性",19,"彰化縣","彰化縣二水鄉","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","1萬元以下","1-2萬元以下"
5300712,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,1.009144862,"0604","卷二",2013,102,06 Oct 13,"1714","女性",65,"其他","越南","","國(初)中","離婚(跳答30)","台灣人","無意見","有,馬英九","有,蔡英文","不知道/忘記了","都沒有/都支持","2-3萬元以下","不知道"
5300714,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.9158869108,"0604","卷二",2013,102,05 Oct 13,"1805","男性",81,"彰化縣","彰化縣二水鄉","","高職","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","國民黨","2-3萬元以下","4-5萬元以下"
5300715,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.9532490177,"0604","卷二",2013,102,06 Oct 13,"1548","女性",56,"彰化縣","彰化縣二水鄉","","碩士","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,馬英九","有,宋楚瑜","投廢票","都沒有/都支持","拒答","拒答"
5300717,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.8882596753,"0604","卷二",2013,102,20 Oct 13,"1056","男性",59,"彰化縣","彰化縣二水鄉","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","民進黨","都沒有/都支持","5-6萬元以下","5-6萬元以下"
5300718,"彰化縣二水鄉","高齡化鄉鎮+偏遠鄉鎮",2,2,1.124095593,.3794062764,"0604","卷二",2013,102,30 Oct 13,"1041","男性",18,"南投縣","南投縣竹山鎮","","無/不識字(跳答23)","配偶去世","台灣人","儘快宣布獨立","有,謝長廷","有,馬英九","國民黨","都沒有/都支持","1-2萬元以下","1-2萬元以下"
5580501,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.011411653,"0604","卷二",2013,102,25 Sep 13,"1859","男性",80,"南投縣","南投縣鹿谷鄉","","大學","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","當時未滿20歲","有,蔡英文","投廢票","都沒有/都支持","2-3萬元以下","2-3萬元以下"
5580502,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.232394419,"0604","卷二",2013,102,25 Sep 13,"1903","女性",71,"南投縣","南投縣鹿谷鄉","","國(初)中","已婚但未與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","有,宋楚瑜","投廢票","都沒有/都支持","無收入","5-6萬元以下"
5580503,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.022941412,"0604","卷二",2013,102,23 Sep 13,"1153","男性",51,"南投縣","南投縣鹿谷鄉","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,馬英九","有,蔡英文","國民黨","民進黨","1-2萬元以下","2-3萬元以下"
5580505,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.022941412,"0604","卷二",2013,102,10 Oct 13,"1717","男性",44,"南投縣","南投縣鹿谷鄉","","高中普通科","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","國民黨","5-6萬元以下","5-6萬元以下"
5580506,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.097784716,"0604","卷二",2013,102,30 Sep 13,"1548","女性",50,"台中市","台中市神岡區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","有,但不願意回答或忘記投給誰","不知道/忘記了","民進黨","1-2萬元以下","3-4萬元以下"
5580507,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.287397569,"0604","卷二",2013,102,25 Sep 13,"1140","女性",56,"彰化縣","彰化縣溪湖鎮","","高職","已婚且與配偶同住","兩者都是","永遠維持現狀","拒答有沒有去投票","拒答有沒有去投票","拒答","都沒有/都支持","1-2萬元以下","4-5萬元以下"
5580509,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,.9514511215,"0604","卷二",2013,102,23 Sep 13,"1533","女性",44,"南投縣","南投縣鹿谷鄉","","小學","已婚且與配偶同住","台灣人","儘快宣布獨立","有,馬英九","有,馬英九","國民黨","都沒有/都支持","1-2萬元以下","不知道"
5580511,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.011811823,"0604","卷二",2013,102,19 Oct 13,"2041","男性",63,"新北市","新北市板橋區","","五專","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","沒有去投票(跳答95)","跳答","都沒有/都支持","4-5萬元以下","不知道"
5580512,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.311017036,"0604","卷二",2013,102,27 Sep 13,"0903","男性",27,"南投縣","南投縣鹿谷鄉","","自修/識字/私塾(跳答23)","已婚且與配偶同住","中國人","維持現狀,以後走向統一","有,馬英九","沒有去投票(跳答95)","跳答","都沒有/都支持","1萬元以下","8-9萬元以下"
5580513,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.034148657,"0604","卷二",2013,102,03 Oct 13,"1535","女性",39,"南投縣","南投縣中寮鄉","","小學","配偶去世","中國人","永遠維持現狀","有,但不願意回答或忘記投給誰","有,馬英九","國民黨","跳答","3-4萬元以下","不知道"
5580516,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.085840833,"0604","卷二",2013,102,27 Sep 13,"1201","女性",66,"南投縣","南投縣名間鄉","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","6-7萬元以下"
5580517,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.199627092,"0604","卷二",2013,102,27 Sep 13,"1004","男性",55,"南投縣","南投縣鹿谷鄉","","高職","離婚(跳答30)","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","國民黨","都沒有/都支持","4-5萬元以下","5-6萬元以下"
5580518,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,1.111852688,"0604","卷二",2013,102,29 Sep 13,"1100","男性",41,"南投縣","南投縣鹿谷鄉","","高中普通科","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,但不願意回答或忘記投給誰","有,蔡英文","不知道/忘記了","都沒有/都支持","拒答","拒答"
5580519,"南投縣鹿谷鄉","低度發展鄉鎮",1,1,1.297691745,.3654898811,"0604","卷二",2013,102,03 Oct 13,"1302","女性",32,"南投縣","南投縣鹿谷鄉","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","無意見","有,馬英九","有,馬英九","國民黨","跳答","1-2萬元以下","2-3萬元以下"
